hours,precipitation_probability,weather_code,visibility,wind_speed_180m,wind_direction_180m,temperature_180m
1716570000.0,17.0,3.0,24140.0,11.592895,115.76928,5.484
1716573600.0,23.0,3.0,24140.0,12.7279215,118.7397,5.484
1716577200.0,23.0,3.0,24140.0,13.281023,122.828545,5.2840004
1716580800.0,23.0,3.0,24140.0,13.608762,127.47626,5.0839996
1716584400.0,23.0,3.0,24140.0,13.783817,130.76352,4.884
1716588000.0,16.0,61.0,24140.0,13.746156,135.0001,4.884
1716591600.0,10.0,61.0,24140.0,13.783817,139.23648,5.0839996
1716595200.0,3.0,61.0,24140.0,14.113652,142.25313,5.184
1716598800.0,5.0,3.0,24140.0,14.4,143.13002,5.184
1716602400.0,8.0,3.0,24140.0,14.904173,142.85323,5.184
1716606000.0,10.0,3.0,24140.0,15.192682,143.67308,5.184
1716609600.0,9.0,2.0,24140.0,15.277749,145.56096,5.0839996
1716613200.0,7.0,2.0,24140.0,15.379206,147.42595,4.884
1716616800.0,6.0,2.0,24140.0,15.496736,149.26459,4.7840004
1716620400.0,7.0,3.0,24140.0,16.1198,150.57263,4.684
1716624000.0,9.0,3.0,24140.0,17.238699,151.29414,4.684
1716627600.0,10.0,3.0,24140.0,18.678415,152.44728,4.684
1716631200.0,15.0,3.0,24140.0,21.09305,152.56036,4.684
1716634800.0,21.0,3.0,24140.0,24.312662,152.6762,4.7840004
1716638400.0,26.0,3.0,24140.0,27.70831,155.43285,4.884
1716642000.0,31.0,61.0,24140.0,33.014175,161.56496,5.2840004
1716645600.0,37.0,61.0,24140.0,39.04797,167.75769,5.684
1716649200.0,42.0,61.0,24140.0,42.730953,170.29968,5.984
1716652800.0,46.0,61.0,24140.0,41.4438,168.98293,5.984
1716656400.0,51.0,61.0,24140.0,37.289116,164.89037,5.7840004
1716660000.0,55.0,61.0,24140.0,34.494312,161.75406,5.684
1716663600.0,50.0,3.0,24140.0,19.13426,168.05585,4.079
1716667200.0,44.0,3.0,24140.0,16.766108,165.06853,4.079
1716670800.0,39.0,3.0,24140.0,15.379206,163.68607,4.1790004
1716674400.0,41.0,3.0,24140.0,14.241629,163.85559,4.379
1716678000.0,43.0,3.0,24140.0,13.5515,163.0091,4.579
1716681600.0,45.0,3.0,24140.0,13.450708,164.47583,4.779
1716685200.0,50.0,3.0,24140.0,13.797913,164.87595,4.879
1716688800.0,56.0,3.0,24140.0,14.05845,166.67546,4.879
1716692400.0,61.0,3.0,24140.0,14.264361,169.82455,4.779
1716696000.0,57.0,3.0,19060.0,14.05845,177.06439,4.579
1716699600.0,52.0,3.0,13960.0,13.849476,188.97255,4.279
1716703200.0,48.0,3.0,8880.0,13.896187,196.55714,4.079
1716706800.0,48.0,3.0,11040.0,13.661038,198.43504,3.9789996
1716710400.0,48.0,3.0,13200.0,13.661038,198.43504,3.8790002
1716714000.0,48.0,3.0,15360.0,14.458382,198.88618,3.8790002
1716717600.0,52.0,80.0,14740.0,16.981165,201.12479,3.9789996
1716721200.0,57.0,80.0,14120.0,20.140705,204.27443,4.1790004
1716724800.0,61.0,80.0,13500.0,22.539564,206.56499,4.279
1716728400.0,61.0,80.0,13320.0,23.188583,207.75845,4.279
1716732000.0,61.0,80.0,13140.0,22.415602,209.85892,4.279
1716735600.0,61.0,80.0,12960.0,21.178896,211.79887,4.1790004
1716739200.0,57.0,3.0,14320.0,18.581022,215.53777,4.079
1716742800.0,52.0,3.0,15700.0,15.03835,222.08908,3.8790002
1716746400.0,48.0,3.0,17060.0,12.496718,228.50363,3.6790004
1716750000.0,42.0,2.0,19120.0,11.304229,232.76509,3.3790002
1716753600.0,35.0,2.0,21200.0,10.799999,233.13002,3.079
1716757200.0,29.0,2.0,23260.0,10.514218,231.95291,2.7789998
1716760800.0,29.0,3.0,23320.0,10.464797,229.18501,2.579
